"{-0.47558098155363865, 0.833053492751338}","{-0.4313437489833355, 0.7781131431638849}","{-0.4211551190558917, 0.7204286114930717}"
"{-0.4211551190558917, 0.7204286114930717}","{-0.46505560012737485, 0.7749499125163986}","{-0.47558098155363865, 0.833053492751338}"
"{-0.4313437489833355, 0.7781131431638849}","{-0.34108025456028795, 0.7413391787352567}","{-0.3315801751099264, 0.6839349838944819}"
"{-0.3315801751099264, 0.6839349838944819}","{-0.4211551190558917, 0.7204286114930717}","{-0.4313437489833355, 0.7781131431638849}"
"{-0.34108025456028795, 0.7413391787352567}","{-0.21240478389152911, 0.7279225508082012}","{-0.20388539918451123, 0.6706205730883077}"
"{-0.20388539918451123, 0.6706205730883077}","{-0.3315801751099264, 0.6839349838944819}","{-0.34108025456028795, 0.7413391787352567}"
"{-0.4557260047435647, 0.8423473435476501}","{-0.46505560012737485, 0.7749499125163986}","{-0.4455025244224451, 0.7288128495869277}"
"{-0.4455025244224451, 0.7288128495869277}","{-0.4365186185111673, 0.7937132059448545}","{-0.4557260047435647, 0.8423473435476501}"
"{-0.46505560012737485, 0.7749499125163986}","{-0.4211551190558917, 0.7204286114930717}","{-0.4032285622509722, 0.6763113581483146}"
"{-0.4032285622509722, 0.6763113581483146}","{-0.4455025244224451, 0.7288128495869277}","{-0.46505560012737485, 0.7749499125163986}"
"{-0.4211551190558917, 0.7204286114930717}","{-0.3315801751099264, 0.6839349838944819}","{-0.3169720423052681, 0.6411696665196173}"
"{-0.3169720423052681, 0.6411696665196173}","{-0.4032285622509722, 0.6763113581483146}","{-0.4211551190558917, 0.7204286114930717}"
"{-0.3315801751099264, 0.6839349838944819}","{-0.20388539918451123, 0.6706205730883077}","{-0.1940082748938522, 0.6283487095914384}"
"{-0.1940082748938522, 0.6283487095914384}","{-0.3169720423052681, 0.6411696665196173}","{-0.3315801751099264, 0.6839349838944819}"
"{-0.22867938534499374, 0.8905654801431533}","{-0.09240658373814, 0.9033399861297157}","{-0.07959251672104327, 0.8141455047231164}"
"{-0.07959251672104327, 0.8141455047231164}","{-0.22034421701865106, 0.8009516648469185}","{-0.22867938534499374, 0.8905654801431533}"
"{-0.09240658373814, 0.9033399861297157}","{0.031003647436196158, 0.938378546619371}","{0.0478728912033458, 0.8503358168510561}"
"{0.0478728912033458, 0.8503358168510561}","{-0.07959251672104327, 0.8141455047231164}","{-0.09240658373814, 0.9033399861297157}"
"{0.031003647436196158, 0.938378546619371}","{0.12901662880263762, 0.9907351454268959}","{0.14910727124930218, 0.9044127091934644}"
"{0.14910727124930218, 0.9044127091934644}","{0.0478728912033458, 0.8503358168510561}","{0.031003647436196158, 0.938378546619371}"
"{0.12901662880263762, 0.9907351454268959}","{0.1891002609583601, 1.0554620071189653}","{0.2111647008261305, 0.97126709917047}"
"{0.2111647008261305, 0.97126709917047}","{0.14910727124930218, 0.9044127091934644}","{0.12901662880263762, 0.9907351454268959}"
"{-0.22034421701865106, 0.8009516648469185}","{-0.07959251672104327, 0.8141455047231164}","{-0.06942548756103122, 0.7413255959969066}"
"{-0.06942548756103122, 0.7413255959969066}","{-0.21240478389152911, 0.7279225508082012}","{-0.22034421701865106, 0.8009516648469185}"
"{-0.07959251672104327, 0.8141455047231164}","{0.0478728912033458, 0.8503358168510561}","{0.06005770900746004, 0.7780885730909854}"
"{0.06005770900746004, 0.7780885730909854}","{-0.06942548756103122, 0.7413255959969066}","{-0.07959251672104327, 0.8141455047231164}"
"{0.0478728912033458, 0.8503358168510561}","{0.14910727124930218, 0.9044127091934644}","{0.16289420932903884, 0.8330215689917939}"
"{0.16289420932903884, 0.8330215689917939}","{0.06005770900746004, 0.7780885730909854}","{0.0478728912033458, 0.8503358168510561}"
"{0.14910727124930218, 0.9044127091934644}","{0.2111647008261305, 0.97126709917047}","{0.22593451804470063, 0.9009339197579525}"
"{0.22593451804470063, 0.9009339197579525}","{0.16289420932903884, 0.8330215689917939}","{0.14910727124930218, 0.9044127091934644}"
"{-0.21240478389152911, 0.7279225508082012}","{-0.06942548756103122, 0.7413255959969066}","{-0.061995773983206895, 0.6839215046744256}"
"{-0.061995773983206895, 0.6839215046744256}","{-0.20388539918451123, 0.6706205730883077}","{-0.21240478389152911, 0.7279225508082012}"
"{-0.06942548756103122, 0.7413255959969066}","{0.06005770900746004, 0.7780885730909854}","{0.0664998908516867, 0.7204042287425763}"
"{0.0664998908516867, 0.7204042287425763}","{-0.061995773983206895, 0.6839215046744256}","{-0.06942548756103122, 0.7413255959969066}"
"{0.06005770900746004, 0.7780885730909854}","{0.16289420932903884, 0.8330215689917939}","{0.16855232368920825, 0.7749182321202077}"
"{0.16855232368920825, 0.7749182321202077}","{0.0664998908516867, 0.7204042287425763}","{0.06005770900746004, 0.7780885730909854}"
"{0.16289420932903884, 0.8330215689917939}","{0.22593451804470063, 0.9009339197579525}","{0.23111225289839657, 0.8423130016347679}"
"{0.23111225289839657, 0.8423130016347679}","{0.16855232368920825, 0.7749182321202077}","{0.16289420932903884, 0.8330215689917939}"
"{-0.20388539918451123, 0.6706205730883077}","{-0.061995773983206895, 0.6839215046744256}","{-0.057375742660369336, 0.641156686704635}"
"{-0.057375742660369336, 0.641156686704635}","{-0.1940082748938522, 0.6283487095914384}","{-0.20388539918451123, 0.6706205730883077}"
"{-0.061995773983206895, 0.6839215046744256}","{0.0664998908516867, 0.7204042287425763}","{0.06635964857164711, 0.6762878787377733}"
"{0.06635964857164711, 0.6762878787377733}","{-0.057375742660369336, 0.641156686704635}","{-0.061995773983206895, 0.6839215046744256}"
"{0.0664998908516867, 0.7204042287425763}","{0.16855232368920825, 0.7749182321202077}","{0.16463145372384555, 0.7287823428880205}"
"{0.16463145372384555, 0.7287823428880205}","{0.06635964857164711, 0.6762878787377733}","{0.0664998908516867, 0.7204042287425763}"
"{0.16855232368920825, 0.7749182321202077}","{0.23111225289839657, 0.8423130016347679}","{0.22487322771787405, 0.7936801363525431}"
"{0.22487322771787405, 0.7936801363525431}","{0.16463145372384555, 0.7287823428880205}","{0.16855232368920825, 0.7749182321202077}"
"{0.22487322771787405, 0.7936801363525431}","{0.2338571336291519, 0.8585804927104699}","{0.21024484360074447, 0.8159063901570024}"
"{0.21024484360074447, 0.8159063901570024}","{0.20201708832751494, 0.7564654725702968}","{0.22487322771787405, 0.7936801363525431}"
"{0.2338571336291519, 0.8585804927104699}","{0.1915831714576789, 0.911081984149083}","{0.17152739692349586, 0.863991489466989}"
"{0.17152739692349586, 0.863991489466989}","{0.21024484360074447, 0.8159063901570024}","{0.2338571336291519, 0.8585804927104699}"
"{0.1915831714576789, 0.911081984149083}","{0.10532665151197483, 0.9462236757777803}","{0.09252676696424773, 0.8961771711845964}"
"{0.09252676696424773, 0.8961771711845964}","{0.17152739692349586, 0.863991489466989}","{0.1915831714576789, 0.911081984149083}"
"{0.10532665151197483, 0.9462236757777803}","{-0.01763711589944114, 0.9590446327059591}","{-0.020093304571218048, 0.9079195207098577}"
"{-0.020093304571218048, 0.9079195207098577}","{0.09252676696424773, 0.8961771711845964}","{0.10532665151197483, 0.9462236757777803}"
"{0.20201708832751494, 0.7564654725702968}","{0.21024484360074447, 0.8159063901570024}","{0.17632515946108698, 0.7834970770257219}"
"{0.17632515946108698, 0.7834970770257219}","{0.16908308224749496, 0.7311811291094044}","{0.20201708832751494, 0.7564654725702968}"
"{0.21024484360074447, 0.8159063901570024}","{0.17152739692349586, 0.863991489466989}","{0.14224812459950667, 0.8258182059827991}"
"{0.14224812459950667, 0.8258182059827991}","{0.17632515946108698, 0.7834970770257219}","{0.21024484360074447, 0.8159063901570024}"
"{0.17152739692349586, 0.863991489466989}","{0.09252676696424773, 0.8961771711845964}","{0.07271734284666848, 0.8541458343412309}"
"{0.07271734284666848, 0.8541458343412309}","{0.14224812459950667, 0.8258182059827991}","{0.17152739692349586, 0.863991489466989}"
"{0.09252676696424773, 0.8961771711845964}","{-0.020093304571218048, 0.9079195207098577}","{-0.026403364194804088, 0.8644806712141384}"
"{-0.026403364194804088, 0.8644806712141384}","{0.07271734284666848, 0.8541458343412309}","{0.09252676696424773, 0.8961771711845964}"
"{0.16908308224749496, 0.7311811291094044}","{0.17632515946108698, 0.7834970770257219}","{0.14611730734094355, 0.7610926230606992}"
"{0.14611730734094355, 0.7610926230606992}","{0.13973153642668187, 0.7149616747992183}","{0.16908308224749496, 0.7311811291094044}"
"{0.17632515946108698, 0.7834970770257219}","{0.14224812459950667, 0.8258182059827991}","{0.11606900852378792, 0.7984107231417269}"
"{0.11606900852378792, 0.7984107231417269}","{0.14611730734094355, 0.7610926230606992}","{0.17632515946108698, 0.7834970770257219}"
"{0.14224812459950667, 0.8258182059827991}","{0.07271734284666848, 0.8541458343412309}","{0.05475779096462585, 0.8233894314661232}"
"{0.05475779096462585, 0.8233894314661232}","{0.11606900852378792, 0.7984107231417269}","{0.14224812459950667, 0.8258182059827991}"
"{0.07271734284666848, 0.8541458343412309}","{-0.026403364194804088, 0.8644806712141384}","{-0.03264443967811379, 0.8325025023235862}"
"{-0.03264443967811379, 0.8325025023235862}","{0.05475779096462585, 0.8233894314661232}","{0.07271734284666848, 0.8541458343412309}"
"{0.13973153642668187, 0.7149616747992183}","{0.14611730734094355, 0.7610926230606992}","{0.1324666809023711, 0.749207596660139}"
"{0.1324666809023711, 0.749207596660139}","{0.12647423366908808, 0.7059151999087033}","{0.13973153642668187, 0.7149616747992183}"
"{0.14611730734094355, 0.7610926230606992}","{0.11606900852378792, 0.7984107231417269}","{0.10426771124579468, 0.7842294792614609}"
"{0.10426771124579468, 0.7842294792614609}","{0.1324666809023711, 0.749207596660139}","{0.14611730734094355, 0.7610926230606992}"
"{0.11606900852378792, 0.7984107231417269}","{0.05475779096462585, 0.8233894314661232}","{0.04672891551972181, 0.8076710097232215}"
"{0.04672891551972181, 0.8076710097232215}","{0.10426771124579468, 0.7842294792614609}","{0.11606900852378792, 0.7984107231417269}"
"{0.05475779096462585, 0.8233894314661232}","{-0.03264443967811379, 0.8325025023235862}","{-0.03529513497741997, 0.816223526442821}"
"{-0.03529513497741997, 0.816223526442821}","{0.04672891551972181, 0.8076710097232215}","{0.05475779096462585, 0.8233894314661232}"
"{-0.01763711589944114, 0.9590446327059591}","{-0.15426964813292393, 0.9462366555927625}","{-0.1452322086942782, 0.8961890591333793}"
"{-0.1452322086942782, 0.8961890591333793}","{-0.020093304571218048, 0.9079195207098577}","{-0.01763711589944114, 0.9590446327059591}"
"{-0.15426964813292393, 0.9462366555927625}","{-0.2780050393649405, 0.9111054635596242}","{-0.25855910375164054, 0.8640129937920227}"
"{-0.25855910375164054, 0.8640129937920227}","{-0.1452322086942782, 0.8961890591333793}","{-0.15426964813292393, 0.9462366555927625}"
"{-0.2780050393649405, 0.9111054635596242}","{-0.3762768445171387, 0.8586109994093771}","{-0.3485641425851192, 0.8159343306063117}"
"{-0.3485641425851192, 0.8159343306063117}","{-0.25855910375164054, 0.8640129937920227}","{-0.2780050393649405, 0.9111054635596242}"
"{-0.3762768445171387, 0.8586109994093771}","{-0.4365186185111673, 0.7937132059448545}","{-0.4037384025931291, 0.7564957603448428}"
"{-0.4037384025931291, 0.7564957603448428}","{-0.3485641425851192, 0.8159343306063117}","{-0.3762768445171387, 0.8586109994093771}"
"{-0.020093304571218048, 0.9079195207098577}","{-0.1452322086942782, 0.8961890591333793}","{-0.13654231697644925, 0.854156297324222}"
"{-0.13654231697644925, 0.854156297324222}","{-0.026403364194804088, 0.8644806712141384}","{-0.020093304571218048, 0.9079195207098577}"
"{-0.1452322086942782, 0.8961890591333793}","{-0.25855910375164054, 0.8640129937920227}","{-0.23628472169330866, 0.8258371326251137}"
"{-0.23628472169330866, 0.8258371326251137}","{-0.13654231697644925, 0.854156297324222}","{-0.1452322086942782, 0.8961890591333793}"
"{-0.25855910375164054, 0.8640129937920227}","{-0.3485641425851192, 0.8159343306063117}","{-0.3155010901542871, 0.7835216683382027}"
"{-0.3155010901542871, 0.7835216683382027}","{-0.23628472169330866, 0.8258371326251137}","{-0.25855910375164054, 0.8640129937920227}"
"{-0.3485641425851192, 0.8159343306063117}","{-0.4037384025931291, 0.7564957603448428}","{-0.36406177168604775, 0.731207786352101}"
"{-0.36406177168604775, 0.731207786352101}","{-0.3155010901542871, 0.7835216683382027}","{-0.3485641425851192, 0.8159343306063117}"
"{-0.026403364194804088, 0.8644806712141384}","{-0.13654231697644925, 0.854156297324222}","{-0.12976295448948635, 0.823398657503396}"
"{-0.12976295448948635, 0.823398657503396}","{-0.03264443967811379, 0.8325025023235862}","{-0.026403364194804088, 0.8644806712141384}"
"{-0.13654231697644925, 0.854156297324222}","{-0.23628472169330866, 0.8258371326251137}","{-0.21771355147239896, 0.7984274122697267}"
"{-0.21771355147239896, 0.7984274122697267}","{-0.12976295448948635, 0.823398657503396}","{-0.13654231697644925, 0.854156297324222}"
"{-0.23628472169330866, 0.8258371326251137}","{-0.3155010901542871, 0.7835216683382027}","{-0.2875651597117959, 0.7611143071840519}"
"{-0.2875651597117959, 0.7611143071840519}","{-0.21771355147239896, 0.7984274122697267}","{-0.23628472169330866, 0.8258371326251137}"
"{-0.3155010901542871, 0.7835216683382027}","{-0.36406177168604775, 0.731207786352101}","{-0.3303847620409428, 0.7149851806141416}"
"{-0.3303847620409428, 0.7149851806141416}","{-0.2875651597117959, 0.7611143071840519}","{-0.3155010901542871, 0.7835216683382027}"
"{-0.03264443967811379, 0.8325025023235862}","{-0.12976295448948635, 0.823398657503396}","{-0.12643784046324472, 0.8076796680610205}"
"{-0.12643784046324472, 0.8076796680610205}","{-0.03529513497741997, 0.816223526442821}","{-0.03264443967811379, 0.8325025023235862}"
"{-0.12976295448948635, 0.823398657503396}","{-0.21771355147239896, 0.7984274122697267}","{-0.20897661167880732, 0.7842451414776072}"
"{-0.20897661167880732, 0.7842451414776072}","{-0.12643784046324472, 0.8076796680610205}","{-0.12976295448948635, 0.823398657503396}"
"{-0.21771355147239896, 0.7984274122697267}","{-0.2875651597117959, 0.7611143071840519}","{-0.27453034430600265, 0.7492279465113995}"
"{-0.27453034430600265, 0.7492279465113995}","{-0.20897661167880732, 0.7842451414776072}","{-0.21771355147239896, 0.7984274122697267}"
"{-0.2875651597117959, 0.7611143071840519}","{-0.3303847620409428, 0.7149851806141416}","{-0.31471495354866114, 0.7059372593680641}"
"{-0.31471495354866114, 0.7059372593680641}","{-0.27453034430600265, 0.7492279465113995}","{-0.2875651597117959, 0.7611143071840519}"
"{-0.4365186185111673, 0.7937132059448545}","{-0.4455025244224451, 0.7288128495869277}","{-0.4119665360940595, 0.6970548427770487}"
"{-0.4119665360940595, 0.6970548427770487}","{-0.4037384025931291, 0.7564957603448428}","{-0.4365186185111673, 0.7937132059448545}"
"{-0.4455025244224451, 0.7288128495869277}","{-0.4032285622509722, 0.6763113581483146}","{-0.3732488372650103, 0.6489697434544544}"
"{-0.3732488372650103, 0.6489697434544544}","{-0.4119665360940595, 0.6970548427770487}","{-0.4455025244224451, 0.7288128495869277}"
"{-0.4032285622509722, 0.6763113581483146}","{-0.3169720423052681, 0.6411696665196173}","{-0.29424820730576223, 0.6167840617368467}"
"{-0.29424820730576223, 0.6167840617368467}","{-0.3732488372650103, 0.6489697434544544}","{-0.4032285622509722, 0.6763113581483146}"
"{-0.3169720423052681, 0.6411696665196173}","{-0.1940082748938522, 0.6283487095914384}","{-0.18162813577029646, 0.6050417122115856}"
"{-0.18162813577029646, 0.6050417122115856}","{-0.29424820730576223, 0.6167840617368467}","{-0.3169720423052681, 0.6411696665196173}"
"{-0.4037384025931291, 0.7564957603448428}","{-0.4119665360940595, 0.6970548427770487}","{-0.37130366610711857, 0.6788918384266438}"
"{-0.37130366610711857, 0.6788918384266438}","{-0.36406177168604775, 0.731207786352101}","{-0.4037384025931291, 0.7564957603448428}"
"{-0.4119665360940595, 0.6970548427770487}","{-0.3732488372650103, 0.6489697434544544}","{-0.3372268140380594, 0.6365707094787061}"
"{-0.3372268140380594, 0.6365707094787061}","{-0.37130366610711857, 0.6788918384266438}","{-0.4119665360940595, 0.6970548427770487}"
"{-0.3732488372650103, 0.6489697434544544}","{-0.29424820730576223, 0.6167840617368467}","{-0.2676960322852213, 0.6082430811202744}"
"{-0.2676960322852213, 0.6082430811202744}","{-0.3372268140380594, 0.6365707094787061}","{-0.3732488372650103, 0.6489697434544544}"
"{-0.29424820730576223, 0.6167840617368467}","{-0.18162813577029646, 0.6050417122115856}","{-0.1685753252437488, 0.597908244247367}"
"{-0.1685753252437488, 0.597908244247367}","{-0.2676960322852213, 0.6082430811202744}","{-0.29424820730576223, 0.6167840617368467}"
"{-0.36406177168604775, 0.731207786352101}","{-0.37130366610711857, 0.6788918384266438}","{-0.33677053295520454, 0.6688542323526607}"
"{-0.33677053295520454, 0.6688542323526607}","{-0.3303847620409428, 0.7149851806141416}","{-0.36406177168604775, 0.731207786352101}"
"{-0.37130366610711857, 0.6788918384266438}","{-0.3372268140380594, 0.6365707094787061}","{-0.3067222341380489, 0.6315361322716331}"
"{-0.3067222341380489, 0.6315361322716331}","{-0.33677053295520454, 0.6688542323526607}","{-0.37130366610711857, 0.6788918384266438}"
"{-0.3372268140380594, 0.6365707094787061}","{-0.2676960322852213, 0.6082430811202744}","{-0.2454116123702168, 0.6065574239770264}"
"{-0.2454116123702168, 0.6065574239770264}","{-0.3067222341380489, 0.6315361322716331}","{-0.3372268140380594, 0.6365707094787061}"
"{-0.2676960322852213, 0.6082430811202744}","{-0.1685753252437488, 0.597908244247367}","{-0.15800878593614712, 0.5974443530897737}"
"{-0.15800878593614712, 0.5974443530897737}","{-0.2454116123702168, 0.6065574239770264}","{-0.2676960322852213, 0.6082430811202744}"
"{-0.3303847620409428, 0.7149851806141416}","{-0.33677053295520454, 0.6688542323526607}","{-0.32070798903419384, 0.6626448626460408}"
"{-0.32070798903419384, 0.6626448626460408}","{-0.31471495354866114, 0.7059372593680641}","{-0.3303847620409428, 0.7149851806141416}"
"{-0.33677053295520454, 0.6688542323526607}","{-0.3067222341380489, 0.6315361322716331}","{-0.29250843112536784, 0.6276229800153064}"
"{-0.29250843112536784, 0.6276229800153064}","{-0.32070798903419384, 0.6626448626460408}","{-0.33677053295520454, 0.6688542323526607}"
"{-0.3067222341380489, 0.6315361322716331}","{-0.2454116123702168, 0.6065574239770264}","{-0.23497022365154455, 0.6041814495829584}"
"{-0.23497022365154455, 0.6041814495829584}","{-0.29250843112536784, 0.6276229800153064}","{-0.3067222341380489, 0.6315361322716331}"
"{-0.2454116123702168, 0.6065574239770264}","{-0.15800878593614712, 0.5974443530897737}","{-0.15294558490215313, 0.5956289328339464}"
"{-0.15294558490215313, 0.5956289328339464}","{-0.23497022365154455, 0.6041814495829584}","{-0.2454116123702168, 0.6065574239770264}"
"{-0.1940082748938522, 0.6283487095914384}","{-0.057375742660369336, 0.641156686704635}","{-0.05648923164723632, 0.6167721737880639}"
"{-0.05648923164723632, 0.6167721737880639}","{-0.18162813577029646, 0.6050417122115856}","{-0.1940082748938522, 0.6283487095914384}"
"{-0.057375742660369336, 0.641156686704635}","{0.06635964857164711, 0.6762878787377733}","{0.05683766341012611, 0.6489482391294207}"
"{0.05683766341012611, 0.6489482391294207}","{-0.05648923164723632, 0.6167721737880639}","{-0.057375742660369336, 0.641156686704635}"
"{0.06635964857164711, 0.6762878787377733}","{0.16463145372384555, 0.7287823428880205}","{0.14684245009180416, 0.6970269023277393}"
"{0.14684245009180416, 0.6970269023277393}","{0.05683766341012611, 0.6489482391294207}","{0.06635964857164711, 0.6762878787377733}"
"{0.16463145372384555, 0.7287823428880205}","{0.22487322771787405, 0.7936801363525431}","{0.20201708832751494, 0.7564654725702968}"
"{0.20201708832751494, 0.7564654725702968}","{0.14684245009180416, 0.6970269023277393}","{0.16463145372384555, 0.7287823428880205}"
"{-0.18162813577029646, 0.6050417122115856}","{-0.05648923164723632, 0.6167721737880639}","{-0.05843637246210363, 0.6082326181372832}"
"{-0.05843637246210363, 0.6082326181372832}","{-0.1685753252437488, 0.597908244247367}","{-0.18162813577029646, 0.6050417122115856}"
"{-0.05648923164723632, 0.6167721737880639}","{0.05683766341012611, 0.6489482391294207}","{0.041306032254755924, 0.6365517828363915}"
"{0.041306032254755924, 0.6365517828363915}","{-0.05843637246210363, 0.6082326181372832}","{-0.05648923164723632, 0.6167721737880639}"
"{0.05683766341012611, 0.6489482391294207}","{0.14684245009180416, 0.6970269023277393}","{0.12052258350825555, 0.678867247114163}"
"{0.12052258350825555, 0.678867247114163}","{0.041306032254755924, 0.6365517828363915}","{0.05683766341012611, 0.6489482391294207}"
"{0.14684245009180416, 0.6970269023277393}","{0.20201708832751494, 0.7564654725702968}","{0.16908308224749496, 0.7311811291094044}"
"{0.16908308224749496, 0.7311811291094044}","{0.12052258350825555, 0.678867247114163}","{0.14684245009180416, 0.6970269023277393}"
"{-0.1685753252437488, 0.597908244247367}","{-0.05843637246210363, 0.6082326181372832}","{-0.06089086691610462, 0.6065481979397536}"
"{-0.06089086691610462, 0.6065481979397536}","{-0.15800878593614712, 0.5974443530897737}","{-0.1685753252437488, 0.597908244247367}"
"{-0.05843637246210363, 0.6082326181372832}","{0.041306032254755924, 0.6365517828363915}","{0.027060325858137998, 0.6315194431436333}"
"{0.027060325858137998, 0.6315194431436333}","{-0.06089086691610462, 0.6065481979397536}","{-0.05843637246210363, 0.6082326181372832}"
"{0.041306032254755924, 0.6365517828363915}","{0.12052258350825555, 0.678867247114163}","{0.09691193409753496, 0.6688325482293082}"
"{0.09691193409753496, 0.6688325482293082}","{0.027060325858137998, 0.6315194431436333}","{0.041306032254755924, 0.6365517828363915}"
"{0.12052258350825555, 0.678867247114163}","{0.16908308224749496, 0.7311811291094044}","{0.13973153642668187, 0.7149616747992183}"
"{0.13973153642668187, 0.7149616747992183}","{0.09691193409753496, 0.6688325482293082}","{0.12052258350825555, 0.678867247114163}"
"{-0.15800878593614712, 0.5974443530897737}","{-0.06089086691610462, 0.6065481979397536}","{-0.06180346766857801, 0.6041727912451593}"
"{-0.06180346766857801, 0.6041727912451593}","{-0.15294558490215313, 0.5956289328339464}","{-0.15800878593614712, 0.5974443530897737}"
"{-0.06089086691610462, 0.6065481979397536}","{0.027060325858137998, 0.6315194431436333}","{0.02073589179923415, 0.62760731779916}"
"{0.02073589179923415, 0.62760731779916}","{-0.06180346766857801, 0.6041727912451593}","{-0.06089086691610462, 0.6065481979397536}"
"{0.027060325858137998, 0.6315194431436333}","{0.09691193409753496, 0.6688325482293082}","{0.08628903617417989, 0.6626245127947804}"
"{0.08628903617417989, 0.6626245127947804}","{0.02073589179923415, 0.62760731779916}","{0.027060325858137998, 0.6315194431436333}"
"{0.09691193409753496, 0.6688325482293082}","{0.13973153642668187, 0.7149616747992183}","{0.12647423366908808, 0.7059151999087033}"
"{0.12647423366908808, 0.7059151999087033}","{0.08628903617417989, 0.6626245127947804}","{0.09691193409753496, 0.6688325482293082}"
"{-0.45493059465115343, 0.9749000168161843}","{-0.445781769418133, 0.9991268802450621}","{-0.5469314890433972, 0.9983037305137608}"
"{-0.5469314890433972, 0.9983037305137608}","{-0.5494221624017521, 0.9742106808587844}","{-0.45493059465115343, 0.9749000168161843}"
"{-0.445781769418133, 0.9991268802450621}","{-0.4426421103410937, 1.0209324290961868}","{-0.558764417231233, 1.0198243456540097}"
"{-0.558764417231233, 1.0198243456540097}","{-0.5469314890433972, 0.9983037305137608}","{-0.445781769418133, 0.9991268802450621}"
"{-0.4426421103410937, 1.0209324290961868}","{-0.44573621054498924, 1.0315665389407707}","{-0.5773021067168103, 1.0301686007622752}"
"{-0.5773021067168103, 1.0301686007622752}","{-0.558764417231233, 1.0198243456540097}","{-0.4426421103410937, 1.0209324290961868}"
"{-0.44573621054498924, 1.0315665389407707}","{-0.4553001619506931, 1.0212840060286847}","{-0.5940367946974847, 1.0197713741714818}"
"{-0.5940367946974847, 1.0197713741714818}","{-0.5773021067168103, 1.0301686007622752}","{-0.44573621054498924, 1.0315665389407707}"
"{-0.5494221624017521, 0.9742106808587844}","{-0.5469314890433972, 0.9983037305137608}","{-0.6178623656053813, 0.9925488577879792}"
"{-0.6178623656053813, 0.9925488577879792}","{-0.6164295592160106, 0.9693807927213453}","{-0.5494221624017521, 0.9742106808587844}"
"{-0.5469314890433972, 0.9983037305137608}","{-0.558764417231233, 1.0198243456540097}","{-0.6383828368696143, 1.0120978086815502}"
"{-0.6383828368696143, 1.0120978086815502}","{-0.6178623656053813, 0.9925488577879792}","{-0.5469314890433972, 0.9983037305137608}"
"{-0.558764417231233, 1.0198243456540097}","{-0.5773021067168103, 1.0301686007622752}","{-0.665746502882928, 1.0204449297651879}"
"{-0.665746502882928, 1.0204449297651879}","{-0.6383828368696143, 1.0120978086815502}","{-0.558764417231233, 1.0198243456540097}"
"{-0.5773021067168103, 1.0301686007622752}","{-0.5940367946974847, 1.0197713741714818}","{-0.6864683526525642, 1.0092643266891326}"
"{-0.6864683526525642, 1.0092643266891326}","{-0.665746502882928, 1.0204449297651879}","{-0.5773021067168103, 1.0301686007622752}"
"{-0.6164295592160106, 0.9693807927213453}","{-0.6178623656053813, 0.9925488577879792}","{-0.6532638068623781, 0.9772497897720545}"
"{-0.6532638068623781, 0.9772497897720545}","{-0.6508935588205756, 0.9565031347886175}","{-0.6164295592160106, 0.9693807927213453}"
"{-0.6178623656053813, 0.9925488577879792}","{-0.6383828368696143, 1.0120978086815502}","{-0.6755041737822154, 0.9916954828681818}"
"{-0.6755041737822154, 0.9916954828681818}","{-0.6532638068623781, 0.9772497897720545}","{-0.6178623656053813, 0.9925488577879792}"
"{-0.6383828368696143, 1.0120978086815502}","{-0.665746502882928, 1.0204449297651879}","{-0.7042565149200531, 0.9949443583664325}"
"{-0.7042565149200531, 0.9949443583664325}","{-0.6755041737822154, 0.9916954828681818}","{-0.6383828368696143, 1.0120978086815502}"
"{-0.665746502882928, 1.0204449297651879}","{-0.6864683526525642, 1.0092643266891326}","{-0.7253085106731112, 0.9817988750118627}"
"{-0.7253085106731112, 0.9817988750118627}","{-0.7042565149200531, 0.9949443583664325}","{-0.665746502882928, 1.0204449297651879}"
"{-0.6508935588205756, 0.9565031347886175}","{-0.6532638068623781, 0.9772497897720545}","{-0.6491049631383201, 0.9487684306068872}"
"{-0.6491049631383201, 0.9487684306068872}","{-0.6487407049441811, 0.9323792701317449}","{-0.6508935588205756, 0.9565031347886175}"
"{-0.6532638068623781, 0.9772497897720545}","{-0.6755041737822154, 0.9916954828681818}","{-0.6662215761576267, 0.9542323338582823}"
"{-0.6662215761576267, 0.9542323338582823}","{-0.6491049631383201, 0.9487684306068872}","{-0.6532638068623781, 0.9772497897720545}"
"{-0.6755041737822154, 0.9916954828681818}","{-0.7042565149200531, 0.9949443583664325}","{-0.6891652843698552, 0.9487704336229489}"
"{-0.6891652843698552, 0.9487704336229489}","{-0.6662215761576267, 0.9542323338582823}","{-0.6755041737822154, 0.9916954828681818}"
"{-0.7042565149200531, 0.9949443583664325}","{-0.7253085106731112, 0.9817988750118627}","{-0.7070108281427603, 0.9323821836379047}"
"{-0.7070108281427603, 0.9323821836379047}","{-0.6891652843698552, 0.9487704336229489}","{-0.7042565149200531, 0.9949443583664325}"
"{-0.4553001619506931, 1.0212840060286847}","{-0.46474331065184993, 0.9959282262404068}","{-0.596283327385969, 0.9945788120076026}"
"{-0.596283327385969, 0.9945788120076026}","{-0.5940367946974847, 1.0197713741714818}","{-0.4553001619506931, 1.0212840060286847}"
"{-0.46474331065184993, 0.9959282262404068}","{-0.4675800586809287, 0.9741737759589959}","{-0.5836751564026195, 0.9731167097076601}"
"{-0.5836751564026195, 0.9731167097076601}","{-0.596283327385969, 0.9945788120076026}","{-0.46474331065184993, 0.9959282262404068}"
